0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
CoeffVar,3,0.143237386306509,0,0.0850376678812241,40.6316534572511,0.125200512554812,12.5922946632805,0.120316112372197,16.0022983701077,0.155256829787267,-8.39127534416075,0.193425075008312,-35.038120979399,0.125172057892863,12.61216005086,0.060103391891516,58.0393126115113,0.224797376099309,-56.9404342650266,0.0599807597158135,58.1249272536552,0.295543054807547,-106.330946429813,0.14255653861243,0.475328202807475,0.169728164516846,-18.4943183434318,0.322640553640738,-125.248841772587,0.239434507788652,-67.1592270444635
CoeffVar,4,0.151532273975411,0,0.120234097299002,20.6544624820241,0.120425640012047,20.5280585760967,0.0776637165829876,48.7477389829246,0.120316112372197,20.6003386501538,0.143237386306509,5.47400725356256,0.109733278405188,27.5842198322753,0.180392134845312,-19.045355892029,0.216566189693739,-42.9175343391738,0.350580912233784,-131.357256798425,0.239814304198013,-58.2595561371483,0.256705876092854,-69.4067338648328,0.198888585389668,-31.2516338413436,0.34181121827046,-125.569912800177,0.169382407730828,-11.7797570689882
Max,1,6.29,0,6.3,-0.158982511923682,6.28,0.158982511923682,6.29,0,6.29,0,6.29,0,6.29,0,6.29,0,6.23,0.953895071542135,6.31,-0.317965023847378,6.3,-0.158982511923682,6.33,-0.635930047694757,6.33,-0.635930047694757,6.3,-0.158982511923682,6.34,-0.794912559618439
Max,3,6.29,0,6.29,0,6.29,0,6.29,0,6.3,-0.158982511923682,6.3,-0.158982511923682,6.3,-0.158982511923682,6.29,0,6.23,0.953895071542135,6.31,-0.317965023847378,6.34,-0.794912559618439,6.33,-0.635930047694757,6.31,-0.317965023847378,6.34,-0.794912559618439,6.33,-0.635930047694757
Max,4,6.29,0,6.3,-0.158982511923682,6.29,0,6.29,0,6.29,0,6.29,0,6.3,-0.158982511923682,6.3,-0.158982511923682,6.23,0.953895071542135,6.35,-0.953895071542135,6.33,-0.635930047694757,6.33,-0.635930047694757,6.33,-0.635930047694757,6.36,-1.11287758346582,6.33,-0.635930047694757
BAmean-50,1,6.27,0,6.28333333333333,-0.212652844231783,6.27,0,6.27666666666667,-0.106326422115899,6.28,-0.159489633173848,6.26666666666667,0.0531632110579636,6.27,0,6.27,0,6.2,1.11642743221689,6.29666666666667,-0.425305688463595,6.28333333333333,-0.212652844231798,6.30333333333333,-0.531632110579494,6.29333333333333,-0.372142477405632,6.29333333333333,-0.372142477405632,6.29333333333333,-0.372142477405632
BAmean-50,3,6.27333333333333,0,6.28,-0.106269925611045,6.27666666666667,-0.0531349628055295,6.27666666666667,-0.0531349628055295,6.27666666666667,-0.0531349628055295,6.27,0.0531349628055295,6.28,-0.106269925611045,6.28666666666667,-0.21253985122209,6.20333333333333,1.11583421891606,6.3,-0.425079702444208,6.29666666666667,-0.371944739638693,6.30666666666667,-0.531349628055253,6.29,-0.265674814027633,6.29,-0.265674814027633,6.3,-0.425079702444208
BAmean-50,4,6.27,0,6.28,-0.159489633173848,6.27,0,6.28,-0.159489633173848,6.27666666666667,-0.106326422115913,6.27333333333333,-0.0531632110579636,6.28333333333333,-0.212652844231798,6.27666666666667,-0.106326422115913,6.2,1.11642743221689,6.29666666666667,-0.425305688463595,6.29333333333333,-0.372142477405632,6.29,-0.318979266347696,6.29666666666667,-0.425305688463595,6.30333333333333,-0.531632110579494,6.30333333333333,-0.531632110579494
BAmean-95,1,6.275,0,6.28666666666667,-0.185922974767593,6.27166666666667,0.0531208499336202,6.28333333333333,-0.132802124834001,6.285,-0.159362549800804,6.27666666666667,-0.026560424966803,6.27333333333333,0.0265604249667888,6.27333333333333,0.0265604249667888,6.21166666666667,1.00929614873836,6.29833333333333,-0.371845949535185,6.29166666666667,-0.265604249668016,6.31,-0.557768924302792,6.30333333333333,-0.451527224435566,6.29666666666667,-0.345285524568411,6.31,-0.557768924302792
BAmean-95,3,6.28,0,6.285,-0.0796178343948952,6.28333333333333,-0.053078556263273,6.28166666666667,-0.0265392781316365,6.28333333333333,-0.053078556263273,6.27833333333333,0.0265392781316365,6.28333333333333,-0.053078556263273,6.28833333333333,-0.132696390658154,6.21333333333333,1.06157112526539,6.3,-0.318471337579609,6.30333333333333,-0.371549893842896,6.30833333333333,-0.451167728237778,6.29666666666667,-0.265392781316351,6.30333333333333,-0.371549893842896,6.31166666666667,-0.50424628450105
BAmean-95,4,6.275,0,6.285,-0.159362549800804,6.275,0,6.28166666666667,-0.106241699867212,6.28166666666667,-0.106241699867212,6.28,-0.079681274900409,6.28666666666667,-0.185922974767593,6.28333333333333,-0.132802124834015,6.20833333333333,1.06241699867198,6.31166666666667,-0.584329349269609,6.3,-0.398406374502002,6.3,-0.398406374502002,6.29833333333333,-0.371845949535185,6.31333333333333,-0.610889774236384,6.30833333333333,-0.531208499335989
BAmean-99,1,6.275,0,6.28666666666667,-0.185922974767593,6.27166666666667,0.0531208499336202,6.28333333333333,-0.132802124834001,6.285,-0.159362549800804,6.27666666666667,-0.026560424966803,6.27333333333333,0.0265604249667888,6.27333333333333,0.0265604249667888,6.21166666666667,1.00929614873836,6.29833333333333,-0.371845949535185,6.29166666666667,-0.265604249668016,6.31,-0.557768924302792,6.30333333333333,-0.451527224435566,6.29666666666667,-0.345285524568411,6.31,-0.557768924302792
BAmean-99,3,6.28,0,6.285,-0.0796178343948952,6.28333333333333,-0.053078556263273,6.28166666666667,-0.0265392781316365,6.28333333333333,-0.053078556263273,6.27833333333333,0.0265392781316365,6.28333333333333,-0.053078556263273,6.28833333333333,-0.132696390658154,6.21333333333333,1.06157112526539,6.3,-0.318471337579609,6.30333333333333,-0.371549893842896,6.30833333333333,-0.451167728237778,6.29666666666667,-0.265392781316351,6.30333333333333,-0.371549893842896,6.31166666666667,-0.50424628450105
BAmean-99,4,6.275,0,6.285,-0.159362549800804,6.275,0,6.28166666666667,-0.106241699867212,6.28166666666667,-0.106241699867212,6.28,-0.079681274900409,6.28666666666667,-0.185922974767593,6.28333333333333,-0.132802124834015,6.20833333333333,1.06241699867198,6.31166666666667,-0.584329349269609,6.3,-0.398406374502002,6.3,-0.398406374502002,6.29833333333333,-0.371845949535185,6.31333333333333,-0.610889774236384,6.30833333333333,-0.531208499335989
