0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
CoeffVar,3,0.109181715400473,0,0.109181715400473,0,0.109181715400473,0,0.183673020586096,-68.2269049468523,0.154361220015442,-41.3801014659403,0.183673020586096,-68.2269049468523,0.199395811752477,-82.6274766073279,0.160711133565401,-47.1960144387924,0.140788659731756,-28.9489354653852,0.161370364702197,-47.7998070558787,0.154994218574372,-41.9598675527876,0.141448284491841,-29.5530886037251,0.184318053143018,-68.8176930239185,0.184318053143018,-68.8176930239185,0.184318053143018,-68.8176930239185
CoeffVar,4,0.154361220015442,0,0.154361220015442,0,0.154361220015442,0,0.183565953829705,-18.9197350288767,0.231137272370236,-49.7379149679645,0.198931290350604,-28.8738779926093,0.194403740685533,-25.940790482276,0.199337627973151,-29.1371161443328,0.183673020586093,-18.9890962041623,0.109405186747774,29.1239167863348,0.199804051203269,-29.4392796217082,0.09984362044197,35.3181968683704,0.100048337882829,35.18557454209,0.109629574766301,28.9785512479534,0.109629574766301,28.9785512479534
Max,1,4.91,0,4.91,0,4.9,0.203665987780028,4.91,0,4.9,0.203665987780028,4.91,0,4.9,0.203665987780028,4.9,0.203665987780028,4.9,0.203665987780028,4.9,0.203665987780028,4.9,0.203665987780028,4.91,0,4.92,-0.203665987780042,4.91,0,4.91,0
Max,3,4.9,0,4.9,0,4.9,0,4.91,-0.204081632653057,4.91,-0.204081632653057,4.91,-0.204081632653057,4.91,-0.204081632653057,4.91,-0.204081632653057,4.91,-0.204081632653057,4.89,0.204081632653086,4.89,0.204081632653086,4.89,0.204081632653086,4.89,0.204081632653086,4.89,0.204081632653086,4.89,0.204081632653086
Max,4,4.91,0,4.91,0,4.91,0,4.91,0,4.92,-0.203665987780042,4.92,-0.203665987780042,4.91,0,4.91,0,4.91,0,4.89,0.407331975560098,4.9,0.203665987780028,4.89,0.407331975560098,4.88,0.610997963340125,4.88,0.610997963340125,4.88,0.610997963340125
BAmean-50,1,4.89,0,4.89333333333333,-0.0681663258350511,4.89,0,4.89333333333333,-0.0681663258350511,4.89333333333333,-0.0681663258350511,4.9,-0.204498977505125,4.88,0.204498977505111,4.88666666666667,0.0681663258350227,4.88666666666667,0.0681663258350227,4.87666666666667,0.272665303340148,4.87666666666667,0.272665303340148,4.87666666666667,0.272665303340148,4.88333333333333,0.136332651670088,4.88333333333333,0.136332651670088,4.88333333333333,0.136332651670088
BAmean-50,3,4.89,0,4.89,0,4.89,0,4.89,0,4.89,0,4.89,0,4.88666666666667,0.0681663258350227,4.89,0,4.89666666666667,-0.136332651670074,4.87,0.408997955010221,4.87,0.408997955010221,4.87333333333333,0.34083162917517,4.87333333333333,0.34083162917517,4.87333333333333,0.34083162917517,4.87333333333333,0.34083162917517
BAmean-50,4,4.89,0,4.89,0,4.89,0,4.89333333333333,-0.0681663258350511,4.89666666666667,-0.136332651670074,4.89666666666667,-0.136332651670074,4.88666666666667,0.0681663258350227,4.88666666666667,0.0681663258350227,4.89333333333333,-0.0681663258350511,4.88,0.204498977505111,4.87666666666667,0.272665303340148,4.88333333333333,0.136332651670088,4.87333333333333,0.34083162917517,4.87,0.408997955010221,4.87,0.408997955010221
BAmean-95,1,4.895,0,4.89666666666667,-0.0340483486551193,4.895,0,4.89666666666667,-0.0340483486550767,4.89666666666667,-0.0340483486550767,4.9,-0.102145045965273,4.88666666666667,0.17024174327544,4.89,0.102145045965244,4.89166666666667,0.0680966973101675,4.88166666666667,0.272386789240713,4.88166666666667,0.272386789240713,4.88333333333333,0.238338440585636,4.89,0.102145045965273,4.88666666666667,0.17024174327544,4.89,0.102145045965273
BAmean-95,3,4.895,0,4.895,0,4.895,0,4.89666666666667,-0.0340483486550909,4.895,0,4.89666666666667,-0.0340483486550909,4.89166666666667,0.0680966973101675,4.89333333333333,0.0340483486550767,4.9,-0.102145045965287,4.87333333333333,0.442628532516167,4.875,0.408580183861091,4.87666666666667,0.374531835205985,4.88,0.306435137895804,4.88,0.306435137895804,4.88,0.306435137895804
BAmean-95,4,4.895,0,4.895,0,4.895,0,4.9,-0.102145045965273,4.90333333333333,-0.170241743275454,4.90333333333333,-0.170241743275454,4.89,0.102145045965244,4.89333333333333,0.0340483486550767,4.89666666666667,-0.0340483486551193,4.885,0.204290091930517,4.88166666666667,0.272386789240713,4.88666666666667,0.17024174327544,4.87666666666667,0.374531835205985,4.875,0.408580183861091,4.875,0.408580183861091
BAmean-99,1,4.895,0,4.89666666666667,-0.0340483486551193,4.895,0,4.89666666666667,-0.0340483486550767,4.89666666666667,-0.0340483486550767,4.9,-0.102145045965273,4.88666666666667,0.17024174327544,4.89,0.102145045965244,4.89166666666667,0.0680966973101675,4.88166666666667,0.272386789240713,4.88166666666667,0.272386789240713,4.88333333333333,0.238338440585636,4.89,0.102145045965273,4.88666666666667,0.17024174327544,4.89,0.102145045965273
BAmean-99,3,4.895,0,4.895,0,4.895,0,4.89666666666667,-0.0340483486550909,4.895,0,4.89666666666667,-0.0340483486550909,4.89166666666667,0.0680966973101675,4.89333333333333,0.0340483486550767,4.9,-0.102145045965287,4.87333333333333,0.442628532516167,4.875,0.408580183861091,4.87666666666667,0.374531835205985,4.88,0.306435137895804,4.88,0.306435137895804,4.88,0.306435137895804
BAmean-99,4,4.895,0,4.895,0,4.895,0,4.9,-0.102145045965273,4.90333333333333,-0.170241743275454,4.90333333333333,-0.170241743275454,4.89,0.102145045965244,4.89333333333333,0.0340483486550767,4.89666666666667,-0.0340483486551193,4.885,0.204290091930517,4.88166666666667,0.272386789240713,4.88666666666667,0.17024174327544,4.87666666666667,0.374531835205985,4.875,0.408580183861091,4.875,0.408580183861091
